Date,Today Price,Tomorrow Prediction,Cash,Bank Account,Position,Holding Value,Leverage,Leverage for Short,Leverage for Long,Losses,Leverage Factor,Transaction Cost,Status,Unused_Capital
2019-02-21,34.849998,35.18073139419465,209211.57711207564,0,0.0,209211.57711207564,0.0,0.0,0.0,-16785.867415474728,9.0,0,Wrong Decision On Long and Close Position,209211.57711207564
2019-02-21,34.849998,35.18073139419465,209211.57711207564,0,54028.81784982257,209211.57711207564,1882904.1940086808,0.0,1882904.1940086808,Not Update,9.0,0,Start Long Position,209211.57711207564
2019-02-21,34.849998,35.18073139419465,209211.57711207564,0,54028.81784982257,209211.57711207564,1882904.1940086808,0.0,1882904.1940086808,Not Update,9.0,0,End of Day,209211.57711207564
2019-02-22,35.029999,34.83757314409593,209211.57711207564,0,54028.81784982257,209211.57711207564,1882904.1940086808,0.0,1882904.1940086808,Not Update,9.0,0,New Day Start,209211.57711207564
2019-02-22,35.029999,34.83757314409593,218936.81835386134,0,0.0,218936.81835386134,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,218936.81835386134
2019-02-22,35.029999,34.83757314409593,2189368.1835386134,0,-56249.826475437585,218936.81835386134,1970431.365184752,1970431.365184752,0.0,Not Update,9.0,0,Start Short Position,218936.81835386134
2019-02-22,35.029999,34.83757314409593,2189368.1835386134,0,-56249.826475437585,218936.81835386134,1970431.365184752,1970431.365184752,0.0,Not Update,9.0,0,End of Day,218936.81835386134
2019-02-25,34.93,35.04705643980913,2189368.1835386134,0,-56249.826475437585,218936.81835386134,1970431.365184752,1970431.365184752,0.0,Not Update,9.0,0,New Day Start,218936.81835386134
2019-02-25,34.93,35.04705643980913,224561.74475157843,0,0.0,224561.74475157843,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,224561.74475157843
2019-02-25,34.93,35.04705643980913,224561.74475157843,0,57860.16898838265,224561.74475157843,2021055.7027642059,0.0,2021055.7027642059,Not Update,9.0,0,Start Long Position,224561.74475157843
2019-02-25,34.93,35.04705643980913,224561.74475157843,0,57860.16898838265,224561.74475157843,2021055.7027642059,0.0,2021055.7027642059,Not Update,9.0,0,End of Day,224561.74475157843
2019-02-26,35.099998,34.93681006126592,224561.74475157843,0,57860.16898838265,224561.74475157843,2021055.7027642059,0.0,2021055.7027642059,Not Update,9.0,0,New Day Start,224561.74475157843
2019-02-26,35.099998,34.93681006126592,234397.85775926546,0,0.0,234397.85775926546,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,234397.85775926546
2019-02-26,35.099998,34.93681006126592,2343978.577592654,0,-60102.01823468449,234397.85775926523,2109580.719833389,2109580.719833389,0.0,Not Update,9.0,0,Start Short Position,234397.85775926523
2019-02-26,35.099998,34.93681006126592,2343978.577592654,0,-60102.01823468449,234397.85775926523,2109580.719833389,2109580.719833389,0.0,Not Update,9.0,0,End of Day,234397.85775926523
2019-02-27,34.740002,35.07543408251072,2343978.577592654,0,-60102.01823468449,234397.85775926523,2109580.719833389,2109580.719833389,0.0,Not Update,9.0,0,New Day Start,234397.85775926523
2019-02-27,34.740002,35.07543408251072,256034.3439156788,0,0.0,256034.3439156788,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,256034.3439156788
2019-02-27,34.740002,35.07543408251072,256034.3439156788,0,66330.13709213687,256034.3439156788,2304309.095241109,0.0,2304309.095241109,Not Update,9.0,0,Start Long Position,256034.3439156788
2019-02-27,34.740002,35.07543408251072,256034.3439156788,0,66330.13709213687,256034.3439156788,2304309.095241109,0.0,2304309.095241109,Not Update,9.0,0,End of Day,256034.3439156788
2019-02-28,34.59,34.79590346673032,256034.3439156788,0,66330.13709213687,256034.3439156788,2304309.095241109,0.0,2304309.095241109,Not Update,9.0,0,New Day Start,256034.3439156788
2019-02-28,34.59,34.79590346673032,246084.69069158472,0,0.0,246084.69069158472,0.0,0.0,0.0,-9949.653224094305,9.0,0,Wrong Decision On Long and Close Position,246084.69069158472
2019-02-28,34.59,34.79590346673032,246084.69069158472,0,64028.97416086332,246084.69069158472,2214762.2162242625,0.0,2214762.2162242625,Not Update,9.0,0,Start Long Position,246084.69069158472
2019-02-28,34.59,34.79590346673032,246084.69069158472,0,64028.97416086332,246084.69069158472,2214762.2162242625,0.0,2214762.2162242625,Not Update,9.0,0,End of Day,246084.69069158472
2019-03-01,34.209999,34.56643908051275,246084.69069158472,0,64028.97416086332,246084.69069158472,2214762.2162242625,0.0,2214762.2162242625,Not Update,9.0,0,New Day Start,246084.69069158472
2019-03-01,34.209999,34.56643908051275,221753.61648148252,0,0.0,221753.61648148252,0.0,0.0,0.0,-24331.074210102204,9.0,0,Wrong Decision On Long and Close Position,221753.61648148252
2019-03-01,34.209999,34.56643908051275,221753.61648148252,0,58339.15833593981,221753.61648148252,1995782.5483333427,0.0,1995782.5483333427,Not Update,9.0,0,Start Long Position,221753.61648148252
2019-03-01,34.209999,34.56643908051275,221753.61648148252,0,58339.15833593981,221753.61648148252,1995782.5483333427,0.0,1995782.5483333427,Not Update,9.0,0,End of Day,221753.61648148252
2019-03-04,34.48,34.26591793923409,221753.61648148252,0,58339.15833593981,221753.61648148252,1995782.5483333427,0.0,1995782.5483333427,Not Update,9.0,0,New Day Start,221753.61648148252
2019-03-04,34.48,34.26591793923409,237505.24757134402,0,0.0,237505.24757134402,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,237505.24757134402
2019-03-04,34.48,34.26591793923409,2375052.47571344,0,-61993.82912245059,237505.24757134402,2137547.228142096,2137547.228142096,0.0,Not Update,9.0,0,Start Short Position,237505.24757134402
2019-03-04,34.48,34.26591793923409,2375052.47571344,0,-61993.82912245059,237505.24757134402,2137547.228142096,2137547.228142096,0.0,Not Update,9.0,0,End of Day,237505.24757134402
2019-03-05,34.549999,34.452269358223795,2375052.47571344,0,-61993.82912245059,237505.24757134402,2137547.228142096,2137547.228142096,0.0,Not Update,9.0,0,New Day Start,237505.24757134402
2019-03-05,34.549999,34.452269358223795,233165.74152660137,0,0.0,233165.74152660137,0.0,0.0,0.0,-4339.506044742651,9.0,0,Wrong Decision On Short and Close Position,233165.74152660137
2019-03-05,34.549999,34.452269358223795,2331657.4152660137,0,-60737.82154782153,233165.74152660137,2098491.6737394123,2098491.6737394123,0.0,Not Update,9.0,0,Start Short Position,233165.74152660137
2019-03-05,34.549999,34.452269358223795,2331657.4152660137,0,-60737.82154782153,233165.74152660137,2098491.6737394123,2098491.6737394123,0.0,Not Update,9.0,0,End of Day,233165.74152660137
2019-03-06,34.689999,34.55710737848723,2331657.4152660137,0,-60737.82154782153,233165.74152660137,2098491.6737394123,2098491.6737394123,0.0,Not Update,9.0,0,New Day Start,233165.74152660137
2019-03-06,34.689999,34.55710737848723,224662.44650990656,0,0.0,224662.44650990656,0.0,0.0,0.0,-8503.295016694814,9.0,0,Wrong Decision On Short and Close Position,224662.44650990656
2019-03-06,34.689999,34.55710737848723,2246624.4650990656,0,-58286.59777675863,224662.44650990656,2021962.018589159,2021962.018589159,0.0,Not Update,9.0,0,Start Short Position,224662.44650990656
2019-03-06,34.689999,34.55710737848723,2246624.4650990656,0,-58286.59777675863,224662.44650990656,2021962.018589159,2021962.018589159,0.0,Not Update,9.0,0,End of Day,224662.44650990656
2019-03-07,34.889999,34.67824314610613,2246624.4650990656,0,-58286.59777675863,224662.44650990656,2021962.018589159,2021962.018589159,0.0,Not Update,9.0,0,New Day Start,224662.44650990656
2019-03-07,34.889999,34.67824314610613,213005.12695455458,0,0.0,213005.12695455458,0.0,0.0,0.0,-11657.319555351976,9.0,0,Wrong Decision On Short and Close Position,213005.12695455458
2019-03-07,34.889999,34.67824314610613,2130051.269545546,0,-54945.4341512303,213005.12695455458,1917046.1425909912,1917046.1425909912,0.0,Not Update,9.0,0,Start Short Position,213005.12695455458
2019-03-07,34.889999,34.67824314610613,2130051.269545546,0,-54945.4341512303,213005.12695455458,1917046.1425909912,1917046.1425909912,0.0,Not Update,9.0,0,End of Day,213005.12695455458
2019-03-08,35.029999,34.89669534029528,2130051.269545546,0,-54945.4341512303,213005.12695455458,1917046.1425909912,1917046.1425909912,0.0,Not Update,9.0,0,New Day Start,213005.12695455458
2019-03-08,35.029999,34.89669534029528,205312.76617338276,0,0.0,205312.76617338276,0.0,0.0,0.0,-7692.360781171825,9.0,0,Wrong Decision On Short and Close Position,205312.76617338276
2019-03-08,35.029999,34.89669534029528,2053127.6617338276,0,-52749.49895261045,205312.76617338276,1847814.8955604448,1847814.8955604448,0.0,Not Update,9.0,0,Start Short Position,205312.76617338276
2019-03-08,35.029999,34.89669534029528,2053127.6617338276,0,-52749.49895261045,205312.76617338276,1847814.8955604448,1847814.8955604448,0.0,Not Update,9.0,0,End of Day,205312.76617338276
2019-03-11,34.93,35.00297564690133,2053127.6617338276,0,-52749.49895261045,205312.76617338276,1847814.8955604448,1847814.8955604448,0.0,Not Update,9.0,0,New Day Start,205312.76617338276
2019-03-11,34.93,35.00297564690133,210587.66331914463,0,0.0,210587.66331914463,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,210587.66331914463
2019-03-11,34.93,35.00297564690133,210587.66331914463,0,54259.632690303515,210587.66331914463,1895288.9698723017,0.0,1895288.9698723017,Not Update,9.0,0,Start Long Position,210587.66331914463
2019-03-11,34.93,35.00297564690133,210587.66331914463,0,54259.632690303515,210587.66331914463,1895288.9698723017,0.0,1895288.9698723017,Not Update,9.0,0,End of Day,210587.66331914463
2019-03-12,35.150002,34.96549684898518,210587.66331914463,0,54259.632690303515,210587.66331914463,1895288.9698723017,0.0,1895288.9698723017,Not Update,9.0,0,New Day Start,210587.66331914463
2019-03-12,35.150002,34.96549684898518,222524.8910302769,0,0.0,222524.8910302769,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,222524.8910302769
2019-03-12,35.150002,34.96549684898518,2225248.9103027694,0,-56976.498017624355,222524.89103027736,2002724.019272492,2002724.019272492,0.0,Not Update,9.0,0,Start Short Position,222524.89103027736
2019-03-12,35.150002,34.96549684898518,2225248.9103027694,0,-56976.498017624355,222524.89103027736,2002724.019272492,2002724.019272492,0.0,Not Update,9.0,0,End of Day,222524.89103027736
2019-03-13,35.099998,35.11739143364844,2225248.9103027694,0,-56976.498017624355,222524.89103027736,2002724.019272492,2002724.019272492,0.0,Not Update,9.0,0,New Day Start,222524.89103027736
2019-03-13,35.099998,35.11739143364844,225373.9438371507,0,0.0,225373.9438371507,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,225373.9438371507
2019-03-13,35.099998,35.11739143364844,225373.9438371507,0,57788.194020249124,225373.9438371507,2028365.4945343563,0.0,2028365.4945343563,Not Update,9.0,0,Start Long Position,225373.9438371507
2019-03-13,35.099998,35.11739143364844,225373.9438371507,0,57788.194020249124,225373.9438371507,2028365.4945343563,0.0,2028365.4945343563,Not Update,9.0,0,End of Day,225373.9438371507
2019-03-14,34.860001,35.12734835339977,225373.9438371507,0,57788.194020249124,225373.9438371507,2028365.4945343563,0.0,2028365.4945343563,Not Update,9.0,0,New Day Start,225373.9438371507
2019-03-14,34.860001,35.12734835339977,211504.9506368728,0,0.0,211504.9506368728,0.0,0.0,0.0,-13868.99320027791,9.0,0,Wrong Decision On Long and Close Position,211504.9506368728
2019-03-14,34.860001,35.12734835339977,211504.9506368728,0,54605.40737597384,211504.9506368728,1903544.555731855,0.0,1903544.555731855,Not Update,9.0,0,Start Long Position,211504.9506368728
2019-03-14,34.860001,35.12734835339977,211504.9506368728,0,54605.40737597384,211504.9506368728,1903544.555731855,0.0,1903544.555731855,Not Update,9.0,0,End of Day,211504.9506368728
2019-03-15,35.080002,34.85615682478459,211504.9506368728,0,54605.40737597384,211504.9506368728,1903544.555731855,0.0,1903544.555731855,Not Update,9.0,0,New Day Start,211504.9506368728
2019-03-15,35.080002,34.85615682478459,223518.1948649946,0,0.0,223518.1948649946,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,223518.1948649946
2019-03-15,35.080002,34.85615682478459,2235181.948649946,0,-57345.02962072099,223518.1948649946,2011663.7537849515,2011663.7537849515,0.0,Not Update,9.0,0,Start Short Position,223518.1948649946
2019-03-15,35.080002,34.85615682478459,2235181.948649946,0,-57345.02962072099,223518.1948649946,2011663.7537849515,2011663.7537849515,0.0,Not Update,9.0,0,End of Day,223518.1948649946
2019-03-18,35.049999,35.095345129520695,2235181.948649946,0,-57345.02962072099,223518.1948649946,2011663.7537849515,2011663.7537849515,0.0,Not Update,9.0,0,New Day Start,223518.1948649946
2019-03-18,35.049999,35.095345129520695,225238.71778870514,0,0.0,225238.71778870514,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,225238.71778870514
2019-03-18,35.049999,35.095345129520695,225238.71778870514,0,57835.9063604637,225238.71778870514,2027148.4600983462,0.0,2027148.4600983462,Not Update,9.0,0,Start Long Position,225238.71778870514
2019-03-18,35.049999,35.095345129520695,225238.71778870514,0,57835.9063604637,225238.71778870514,2027148.4600983462,0.0,2027148.4600983462,Not Update,9.0,0,End of Day,225238.71778870514
2019-03-19,35.009998,35.03526363268453,225238.71778870514,0,57835.9063604637,225238.71778870514,2027148.4600983462,0.0,2027148.4600983462,Not Update,9.0,0,New Day Start,225238.71778870514
2019-03-19,35.009998,35.03526363268453,222925.2236983804,0,0.0,222925.2236983804,0.0,0.0,0.0,-2313.4940903247334,9.0,0,Wrong Decision On Long and Close Position,222925.2236983804
2019-03-19,35.009998,35.03526363268453,222925.2236983804,0,57307.25872322025,222925.2236983804,2006327.0132854236,0.0,2006327.0132854236,Not Update,9.0,0,Start Long Position,222925.2236983804
2019-03-19,35.009998,35.03526363268453,222925.2236983804,0,57307.25872322025,222925.2236983804,2006327.0132854236,0.0,2006327.0132854236,Not Update,9.0,0,End of Day,222925.2236983804
2019-03-20,35.360001,35.02634521134376,222925.2236983804,0,57307.25872322025,222925.2236983804,2006327.0132854236,0.0,2006327.0132854236,Not Update,9.0,0,New Day Start,222925.2236983804
2019-03-20,35.360001,35.02634521134376,242982.9361732835,0,0.0,242982.9361732835,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,242982.9361732835
2019-03-20,35.360001,35.02634521134376,2429829.361732835,0,-61845.20259373159,242982.9361732835,2186846.4255595515,2186846.4255595515,0.0,Not Update,9.0,0,Start Short Position,242982.9361732835
2019-03-20,35.360001,35.02634521134376,2429829.361732835,0,-61845.20259373159,242982.9361732835,2186846.4255595515,2186846.4255595515,0.0,Not Update,9.0,0,End of Day,242982.9361732835
2019-03-21,35.419998,35.34834407077961,2429829.361732835,0,-61845.20259373159,242982.9361732835,2186846.4255595515,2186846.4255595515,0.0,Not Update,9.0,0,New Day Start,242982.9361732835
2019-03-21,35.419998,35.34834407077961,239272.40955326706,0,0.0,239272.40955326706,0.0,0.0,0.0,-3710.5266200164333,9.0,0,Wrong Decision On Short and Close Position,239272.40955326706
2019-03-21,35.419998,35.34834407077961,2392724.0955326706,0,-60797.62302582297,239272.40955326706,2153451.6859794036,2153451.6859794036,0.0,Not Update,9.0,0,Start Short Position,239272.40955326706
2019-03-21,35.419998,35.34834407077961,2392724.0955326706,0,-60797.62302582297,239272.40955326706,2153451.6859794036,2153451.6859794036,0.0,Not Update,9.0,0,End of Day,239272.40955326706
2019-03-22,35.950001,35.40988804309081,2392724.0955326706,0,-60797.62302582297,239272.40955326706,2153451.6859794036,2153451.6859794036,0.0,Not Update,9.0,0,New Day Start,239272.40955326706
2019-03-22,35.950001,35.40988804309081,207049.48695671186,0,0.0,207049.48695671186,0.0,0.0,0.0,-32222.922596555203,9.0,0,Wrong Decision On Short and Close Position,207049.48695671186
2019-03-22,35.950001,35.40988804309081,2070494.8695671186,0,-51834.36246943099,207049.48695671186,1863445.3826104067,1863445.3826104067,0.0,Not Update,9.0,0,Start Short Position,207049.48695671186
2019-03-22,35.950001,35.40988804309081,2070494.8695671186,0,-51834.36246943099,207049.48695671186,1863445.3826104067,1863445.3826104067,0.0,Not Update,9.0,0,End of Day,207049.48695671186
2019-03-25,36.040001,35.93343217018544,2070494.8695671186,0,-51834.36246943099,207049.48695671186,1863445.3826104067,1863445.3826104067,0.0,Not Update,9.0,0,New Day Start,207049.48695671186
2019-03-25,36.040001,35.93343217018544,202384.3943344634,0,0.0,202384.3943344634,0.0,0.0,0.0,-4665.092622248456,9.0,0,Wrong Decision On Short and Close Position,202384.3943344634
2019-03-25,36.040001,35.93343217018544,2023843.943344634,0,-50539.941688963074,202384.3943344634,1821459.5490101706,1821459.5490101706,0.0,Not Update,9.0,0,Start Short Position,202384.3943344634
2019-03-25,36.040001,35.93343217018544,2023843.943344634,0,-50539.941688963074,202384.3943344634,1821459.5490101706,1821459.5490101706,0.0,Not Update,9.0,0,End of Day,202384.3943344634
2019-03-26,35.98,36.0425059369444,2023843.943344634,0,-50539.941688963074,202384.3943344634,1821459.5490101706,1821459.5490101706,0.0,Not Update,9.0,0,New Day Start,202384.3943344634
2019-03-26,35.98,36.0425059369444,205416.8413757428,0,0.0,205416.8413757428,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,205416.8413757428
2019-03-26,35.98,36.0425059369444,205416.8413757428,0,51382.75631966886,205416.8413757428,1848751.5723816853,0.0,1848751.5723816853,Not Update,9.0,0,Start Long Position,205416.8413757428
2019-03-26,35.98,36.0425059369444,205416.8413757428,0,51382.75631966886,205416.8413757428,1848751.5723816853,0.0,1848751.5723816853,Not Update,9.0,0,End of Day,205416.8413757428
2019-03-27,36.32,35.96311542795178,205416.8413757428,0,51382.75631966886,205416.8413757428,1848751.5723816853,0.0,1848751.5723816853,Not Update,9.0,0,New Day Start,205416.8413757428
2019-03-27,36.32,35.96311542795178,222886.97852443042,0,0.0,222886.97852443042,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,222886.97852443042
2019-03-27,36.32,35.96311542795178,2228869.785244304,0,-55230.80414977626,222886.97852443042,2005982.8067198738,2005982.8067198738,0.0,Not Update,9.0,0,Start Short Position,222886.97852443042
2019-03-27,36.32,35.96311542795178,2228869.785244304,0,-55230.80414977626,222886.97852443042,2005982.8067198738,2005982.8067198738,0.0,Not Update,9.0,0,End of Day,222886.97852443042
2019-03-28,36.419998,36.35032731297272,2228869.785244304,0,-55230.80414977626,222886.97852443042,2005982.8067198738,2005982.8067198738,0.0,Not Update,9.0,0,New Day Start,222886.97852443042
2019-03-28,36.419998,36.35032731297272,217364.00857106107,0,0.0,217364.00857106107,0.0,0.0,0.0,-5522.969953369349,9.0,0,Wrong Decision On Short and Close Position,217364.00857106107
2019-03-28,36.419998,36.35032731297272,2173640.0857106107,0,-53714.337851955665,217364.00857106107,1956276.0771395497,1956276.0771395497,0.0,Not Update,9.0,0,Start Short Position,217364.00857106107
2019-03-28,36.419998,36.35032731297272,2173640.0857106107,0,-53714.337851955665,217364.00857106107,1956276.0771395497,1956276.0771395497,0.0,Not Update,9.0,0,End of Day,217364.00857106107
2019-03-29,36.389999,36.37144533338893,2173640.0857106107,0,-53714.337851955665,217364.00857106107,1956276.0771395497,1956276.0771395497,0.0,Not Update,9.0,0,New Day Start,217364.00857106107
2019-03-29,36.389999,36.37144533338893,218975.38499228167,0,0.0,218975.38499228167,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,218975.38499228167
2019-03-29,36.389999,36.37144533338893,2189753.8499228167,0,-54157.14534453642,218975.38499228167,1970778.464930535,1970778.464930535,0.0,Not Update,9.0,0,Start Short Position,218975.38499228167
2019-03-29,36.389999,36.37144533338893,2189753.8499228167,0,-54157.14534453642,218975.38499228167,1970778.464930535,1970778.464930535,0.0,Not Update,9.0,0,End of Day,218975.38499228167
2019-04-01,35.799999,36.42869859163096,2189753.8499228167,0,-54157.14534453642,218975.38499228167,1970778.464930535,1970778.464930535,0.0,Not Update,9.0,0,New Day Start,218975.38499228167
2019-04-01,35.799999,36.42869859163096,250928.10074555827,0,0.0,250928.10074555827,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,250928.10074555827
2019-04-01,35.799999,36.42869859163096,250928.10074555827,0,63082.48518973491,250928.10074555827,2258352.9067100245,0.0,2258352.9067100245,Not Update,9.0,0,Start Long Position,250928.10074555827
2019-04-01,35.799999,36.42869859163096,250928.10074555827,0,63082.48518973491,250928.10074555827,2258352.9067100245,0.0,2258352.9067100245,Not Update,9.0,0,End of Day,250928.10074555827
2019-04-02,35.869999,35.82528919710618,250928.10074555827,0,63082.48518973491,250928.10074555827,2258352.9067100245,0.0,2258352.9067100245,Not Update,9.0,0,New Day Start,250928.10074555827
2019-04-02,35.869999,35.82528919710618,255343.8747088397,0,0.0,255343.8747088397,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,255343.8747088397
2019-04-02,35.869999,35.82528919710618,2553438.747088397,0,-64067.32468488659,255343.8747088397,2298094.872379557,2298094.872379557,0.0,Not Update,9.0,0,Start Short Position,255343.8747088397
2019-04-02,35.869999,35.82528919710618,2553438.747088397,0,-64067.32468488659,255343.8747088397,2298094.872379557,2298094.872379557,0.0,Not Update,9.0,0,End of Day,255343.8747088397
2019-04-03,35.549999,35.86521008765491,2553438.747088397,0,-64067.32468488659,255343.8747088397,2298094.872379557,2298094.872379557,0.0,Not Update,9.0,0,New Day Start,255343.8747088397
2019-04-03,35.549999,35.86521008765491,275845.4186080033,0,0.0,275845.4186080033,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,275845.4186080033
2019-04-03,35.549999,35.86521008765491,275845.4186080033,0,69834.28515629578,275845.4186080033,2482608.7674720297,0.0,2482608.7674720297,Not Update,9.0,0,Start Long Position,275845.4186080033
2019-04-03,35.549999,35.86521008765491,275845.4186080033,0,69834.28515629578,275845.4186080033,2482608.7674720297,0.0,2482608.7674720297,Not Update,9.0,0,End of Day,275845.4186080033
2019-04-04,35.669998,35.59453768374012,275845.4186080033,0,69834.28515629578,275845.4186080033,2482608.7674720297,0.0,2482608.7674720297,Not Update,9.0,0,New Day Start,275845.4186080033
2019-04-04,35.669998,35.59453768374012,284225.462992474,0,0.0,284225.462992474,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,284225.462992474
2019-04-04,35.669998,35.59453768374012,2842254.6299247397,0,-71713.74573478433,284225.462992474,2558029.1669322657,2558029.1669322657,0.0,Not Update,9.0,0,Start Short Position,284225.462992474
2019-04-04,35.669998,35.59453768374012,2842254.6299247397,0,-71713.74573478433,284225.462992474,2558029.1669322657,2558029.1669322657,0.0,Not Update,9.0,0,End of Day,284225.462992474
2019-04-05,35.700001,35.63828180268458,2842254.6299247397,0,-71713.74573478433,284225.462992474,2558029.1669322657,2558029.1669322657,0.0,Not Update,9.0,0,New Day Start,284225.462992474
2019-04-05,35.700001,35.63828180268458,282073.83547919337,0,0.0,282073.83547919337,0.0,0.0,0.0,-2151.627513280604,9.0,0,Wrong Decision On Short and Close Position,282073.83547919337
2019-04-05,35.700001,35.63828180268458,2820738.3547919337,0,-71111.04896923505,282073.83547919337,2538664.5193127403,2538664.5193127403,0.0,Not Update,9.0,0,Start Short Position,282073.83547919337
2019-04-05,35.700001,35.63828180268458,2820738.3547919337,0,-71111.04896923505,282073.83547919337,2538664.5193127403,2538664.5193127403,0.0,Not Update,9.0,0,End of Day,282073.83547919337
2019-04-08,35.580002,35.733569478716134,2820738.3547919337,0,-71111.04896923505,282073.83547919337,2538664.5193127403,2538664.5193127403,0.0,Not Update,9.0,0,New Day Start,282073.83547919337
2019-04-08,35.580002,35.733569478716134,290607.09024445247,0,0.0,290607.09024445247,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,290607.09024445247
2019-04-08,35.580002,35.733569478716134,290607.09024445247,0,73509.37788592796,290607.09024445247,2615463.812200072,0.0,2615463.812200072,Not Update,9.0,0,Start Long Position,290607.09024445247
2019-04-08,35.580002,35.733569478716134,290607.09024445247,0,73509.37788592796,290607.09024445247,2615463.812200072,0.0,2615463.812200072,Not Update,9.0,0,End of Day,290607.09024445247
2019-04-09,35.720001,35.56509400708958,290607.09024445247,0,73509.37788592796,290607.09024445247,2615463.812200072,0.0,2615463.812200072,Not Update,9.0,0,New Day Start,290607.09024445247
2019-04-09,35.720001,35.56509400708958,300898.3296391051,0,0.0,300898.3296391051,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,300898.3296391051
2019-04-09,35.720001,35.56509400708958,3008983.2963910513,0,-75814.2466667889,300898.3296391051,2708084.966751946,2708084.966751946,0.0,Not Update,9.0,0,Start Short Position,300898.3296391051
2019-04-09,35.720001,35.56509400708958,3008983.2963910513,0,-75814.2466667889,300898.3296391051,2708084.966751946,2708084.966751946,0.0,Not Update,9.0,0,End of Day,300898.3296391051
2019-04-10,35.790001,35.73295909777157,3008983.2963910513,0,-75814.2466667889,300898.3296391051,2708084.966751946,2708084.966751946,0.0,Not Update,9.0,0,New Day Start,300898.3296391051
2019-04-10,35.790001,35.73295909777157,295591.33237243025,0,0.0,295591.33237243025,0.0,0.0,0.0,-5306.99726667488,9.0,0,Wrong Decision On Short and Close Position,295591.33237243025
2019-04-10,35.790001,35.73295909777157,2955913.3237243025,0,-74331.4310427617,295591.33237243025,2660321.991351872,2660321.991351872,0.0,Not Update,9.0,0,Start Short Position,295591.33237243025
2019-04-10,35.790001,35.73295909777157,2955913.3237243025,0,-74331.4310427617,295591.33237243025,2660321.991351872,2660321.991351872,0.0,Not Update,9.0,0,End of Day,295591.33237243025
2019-04-11,35.599998,35.78786513427467,2955913.3237243025,0,-74331.4310427617,295591.33237243025,2660321.991351872,2660321.991351872,0.0,Not Update,9.0,0,New Day Start,295591.33237243025
2019-04-11,35.599998,35.78786513427467,309714.5272648479,0,0.0,309714.5272648479,0.0,0.0,0.0,Not Update,9.0,0,Close Short Position,309714.5272648479
2019-04-11,35.599998,35.78786513427467,309714.5272648479,0,78298.62084215935,309714.5272648479,2787430.745383631,0.0,2787430.745383631,Not Update,9.0,0,Start Long Position,309714.5272648479
2019-04-11,35.599998,35.78786513427467,309714.5272648479,0,78298.62084215935,309714.5272648479,2787430.745383631,0.0,2787430.745383631,Not Update,9.0,0,End of Day,309714.5272648479
2019-04-12,35.349998,35.60393837026997,309714.5272648479,0,78298.62084215935,309714.5272648479,2787430.745383631,0.0,2787430.745383631,Not Update,9.0,0,New Day Start,309714.5272648479
2019-04-12,35.349998,35.60393837026997,290139.8720543082,0,0.0,290139.8720543082,0.0,0.0,0.0,-19574.6552105397,9.0,0,Wrong Decision On Long and Close Position,290139.8720543082
2019-04-12,35.349998,35.60393837026997,290139.8720543082,0,73868.71276453181,290139.8720543082,2611258.8484887737,0.0,2611258.8484887737,Not Update,9.0,0,Start Long Position,290139.8720543082
2019-04-12,35.349998,35.60393837026997,290139.8720543082,0,73868.71276453181,290139.8720543082,2611258.8484887737,0.0,2611258.8484887737,Not Update,9.0,0,End of Day,290139.8720543082
2019-04-15,35.43,35.38209225127343,290139.8720543082,0,73868.71276453181,290139.8720543082,2611258.8484887737,0.0,2611258.8484887737,Not Update,9.0,0,New Day Start,290139.8720543082
2019-04-15,35.43,35.38209225127343,296049.51681289636,0,0.0,296049.51681289636,0.0,0.0,0.0,Not Update,9.0,0,Close Long Position,296049.51681289636
2019-04-15,35.43,35.38209225127343,2960495.168128963,0,-75203.09487203124,296049.5168128959,2664445.651316067,2664445.651316067,0.0,Not Update,9.0,0,Start Short Position,296049.5168128959
2019-04-15,35.43,35.38209225127343,2960495.168128963,0,-75203.09487203124,296049.5168128959,2664445.651316067,2664445.651316067,0.0,Not Update,9.0,0,End of Day,296049.5168128959
2019-04-16,35.23,35.42533174656346,2960495.168128963,0,-75203.09487203124,296049.5168128959,2664445.651316067,2664445.651316067,0.0,Not Update,9.0,0,New Day Start,296049.5168128959
